,Gender,IsLocal,IsPartnerEmployee,IsFriendPromo,HasPhone,ContractType,IsVisitingGroup,MemberAge,AvgOverdueCosts,NumMonthsContractEnd,Tenure,OvrClassFreq,AvgClassFreqCurrentMonth,IsChurned,AgeGroup,TenureGroup
1272,Female,Yes,No,No,Yes,Annually,Yes,29.0,101.90772616812455,12,2,2.405441548713217,2.596043672007314,No,29-32,0-7
1273,Female,Yes,Yes,Yes,Yes,Semi-Annually,No,32.0,389.29147485825416,5,2,2.64372742720318,2.6757062328087766,No,29-32,0-7
1274,Female,Yes,Yes,Yes,Yes,Annually,No,33.0,95.79555123496245,7,1,3.482455785029705,3.5391661764974582,No,33-37,0-7
1275,Male,Yes,No,No,Yes,Semi-Annually,No,24.0,35.85573388122228,6,3,1.1448090406756402,1.2663524927623773,No,21-24,0-7
1276,Female,Yes,No,No,No,Monthly,No,26.0,316.7752664519857,1,1,1.8868320222370856,1.8875485301911328,No,25-28,0-7
1277,Female,Yes,Yes,No,Yes,Semi-Annually,No,34.0,50.049159967086894,6,3,1.2586907834165069,1.3256900524483488,No,33-37,0-7
1278,Male,Yes,Yes,No,Yes,Annually,No,25.0,292.6097674851373,10,4,3.813216001073569,4.095132248636224,No,25-28,0-7
1279,Male,Yes,Yes,No,Yes,Annually,No,26.0,143.85074376949208,12,3,2.249002860663273,2.36928188627673,No,25-28,0-7
1280,Male,Yes,No,No,Yes,Monthly,No,30.0,251.7185800040396,1,7,3.2350670156877337,3.3362539776569764,No,29-32,0-7
1281,Male,Yes,Yes,No,Yes,Annually,No,28.0,170.75807518022606,12,6,2.917535722663064,2.82647199586133,No,25-28,0-7
1282,Male,Yes,No,No,No,Monthly,No,21.0,184.9656827469157,1,2,1.5408017702673582,0.860051596512878,Yes,,0-7
1283,Male,Yes,No,No,Yes,Monthly,No,27.0,248.3102094771449,1,4,1.4086626489649436,0.307363922184168,Yes,25-28,0-7
1284,Female,Yes,Yes,Yes,Yes,Annually,No,25.0,211.47176307870103,12,2,1.2302059463573665,1.0876748613318534,No,25-28,0-7
1285,Male,Yes,No,No,Yes,Monthly,No,25.0,161.9285426916021,1,16,1.8857506193962448,2.050203813993944,No,25-28,16-23
1286,Female,Yes,No,Yes,Yes,Monthly,Yes,22.0,307.6086910451432,1,19,1.2530403879940428,1.2945748754638602,No,21-24,16-23
1287,Male,Yes,No,Yes,Yes,Monthly,No,29.0,78.8094925849445,1,14,0.8845781948940061,0.7816996976983718,No,29-32,8-15
1288,Female,No,No,No,Yes,Monthly,No,25.0,60.87054420392108,1,0,0.9143184072592244,0.0933305433023907,Yes,25-28,0-7
1289,Female,No,No,No,Yes,Monthly,No,25.0,99.48142501833384,1,1,1.6015317363032648,0.4140249497310861,Yes,25-28,0-7
1290,Male,Yes,Yes,Yes,No,Annually,No,28.0,163.02126272292426,12,6,1.0610340927821915,1.1295798906126224,No,25-28,0-7
1291,Male,No,No,No,Yes,Monthly,No,29.0,113.30652774123632,1,0,2.7245702002542465,1.7795107824140184,Yes,29-32,0-7
1292,Male,Yes,Yes,Yes,Yes,Annually,No,27.0,163.54407486647085,12,3,1.867856697610896,1.9582173049997031,No,25-28,0-7
1293,Male,Yes,No,No,No,Monthly,No,27.0,153.42880008043952,1,0,2.7418800736655764,2.0125435315841864,Yes,25-28,0-7
1294,Male,Yes,No,No,Yes,Monthly,Yes,29.0,137.23722614029364,1,1,2.0895518810786555,2.2463703346874526,Yes,29-32,0-7
1295,Male,No,Yes,Yes,Yes,Monthly,No,31.0,310.33136046965467,1,1,1.514975598328113,1.4387623421896292,No,29-32,0-7
1296,Female,Yes,Yes,Yes,Yes,Semi-Annually,No,26.0,194.80395882578264,6,3,3.438665997316339,3.5553153709214333,No,25-28,0-7
1297,Male,Yes,No,Yes,Yes,Monthly,Yes,33.0,159.70678479296646,1,1,0.5845608072267368,0.7052753803477653,No,33-37,0-7
1298,Female,Yes,Yes,Yes,Yes,Semi-Annually,Yes,28.0,236.80019324575295,6,9,1.6856558172089189,1.6249144226545886,No,25-28,8-15
1299,Male,Yes,Yes,No,Yes,Annually,No,25.0,185.05580114493253,12,1,2.228788566687036,2.2705703564800843,No,25-28,0-7
1300,Male,Yes,No,No,Yes,Monthly,No,32.0,241.2141231558089,1,1,0.0,0.0,Yes,29-32,0-7
1301,Female,Yes,No,No,Yes,Monthly,No,26.0,51.52430038298794,1,7,0.8929301652301684,1.1317497914419257,No,25-28,0-7
1302,Male,Yes,Yes,Yes,Yes,Annually,Yes,27.0,206.55779203243875,12,2,1.7744786583832317,2.044339687271484,No,25-28,0-7
1303,Female,Yes,No,No,Yes,Monthly,Yes,30.0,46.93438030462596,1,3,3.2946517016788253,3.2263371303889503,No,29-32,0-7
1304,Female,Yes,Yes,No,Yes,Semi-Annually,No,25.0,117.34229323040138,6,3,1.84069520982154,1.8273831485751464,No,25-28,0-7
1305,Male,Yes,No,Yes,Yes,Semi-Annually,No,37.0,345.4302977016323,6,5,4.675340649035343,4.700163853774422,No,,0-7
1306,Female,Yes,No,No,Yes,Monthly,No,27.0,48.99385789505138,1,3,0.4882268860662429,0.5239597813252526,No,25-28,0-7
1307,Male,Yes,Yes,Yes,Yes,Semi-Annually,No,33.0,148.47263894108562,6,3,3.6481014557851417,3.603092548432048,No,33-37,0-7
1308,Male,Yes,Yes,Yes,Yes,Semi-Annually,Yes,31.0,154.06451329954476,6,6,1.806566794404282,1.8008922198412232,No,29-32,0-7
1309,Male,Yes,Yes,Yes,Yes,Monthly,No,35.0,305.1783336075948,1,1,5.14185240354786,4.962539709845446,No,33-37,0-7
1310,Female,Yes,Yes,No,Yes,Annually,No,31.0,185.1947995223842,12,4,1.832219034100813,1.8157155415409567,No,29-32,0-7
1311,Male,Yes,No,No,Yes,Monthly,No,32.0,240.8713506025506,1,3,1.6707920461952834,1.6640702081631082,No,29-32,0-7
1312,Female,Yes,No,No,Yes,Monthly,No,24.0,159.91277734467752,1,15,0.9579162932706056,0.8466827993267467,No,21-24,8-15
1313,Female,Yes,No,Yes,Yes,Semi-Annually,Yes,30.0,51.281517137153386,6,2,0.0,0.0530303516574956,No,29-32,0-7
1314,Female,Yes,Yes,No,Yes,Annually,No,29.0,74.04354080515515,11,7,0.2847090664465199,0.3168863821395813,No,29-32,0-7
1315,Male,Yes,No,No,Yes,Annually,Yes,31.0,293.9504650664701,11,12,2.0009118135863435,1.911062928457248,No,29-32,8-15
1316,Female,No,Yes,No,Yes,Monthly,No,29.0,260.2176889120886,1,2,3.2819063110207165,3.257497335155533,No,29-32,0-7
1317,Female,Yes,Yes,No,Yes,Semi-Annually,No,34.0,282.714594943399,6,6,2.037568607192338,2.0132652581868755,No,33-37,0-7
1318,Female,Yes,Yes,Yes,Yes,Semi-Annually,Yes,28.0,202.4332096021656,6,1,2.6217910534318976,2.387057878224093,No,25-28,0-7
1319,Male,Yes,Yes,Yes,Yes,Semi-Annually,No,26.0,99.58553541410537,2,1,1.4666799548053409,1.2550705772694506,No,25-28,0-7
1320,Male,Yes,No,Yes,Yes,Monthly,No,33.0,12.056007046237982,1,6,4.699018439938508,4.786792947057812,No,33-37,0-7
1321,Male,Yes,Yes,No,Yes,Annually,Yes,25.0,124.8033046400844,12,3,1.7932845634377252,1.645836075239368,No,25-28,0-7
1322,Female,Yes,No,No,Yes,Monthly,Yes,26.0,56.89166345463342,1,2,2.16326369972281,1.6545107250334083,Yes,25-28,0-7
1323,Male,Yes,No,Yes,Yes,Semi-Annually,Yes,29.0,342.3248667034555,6,5,3.3195128238125817,3.3629154964585384,No,29-32,0-7
1324,Female,Yes,Yes,Yes,Yes,Annually,Yes,29.0,301.03601443065133,11,3,1.9409366225971496,1.953406109450032,No,29-32,0-7
1325,Female,Yes,No,No,Yes,Monthly,Yes,24.0,124.04555343750764,1,2,2.054970448431861,1.3776708010988274,Yes,21-24,0-7
1326,Male,Yes,Yes,Yes,Yes,Annually,Yes,30.0,341.76810570815536,12,2,0.0,0.0,No,29-32,0-7
1327,Male,Yes,No,No,No,Monthly,No,27.0,73.89018437953615,1,0,1.3262950797810682,1.307990884647658,Yes,25-28,0-7
1328,Female,No,No,No,Yes,Monthly,No,28.0,165.01722724741052,1,1,0.3431522510099114,0.4572557862473114,Yes,25-28,0-7
1329,Male,No,Yes,Yes,Yes,Monthly,Yes,24.0,193.7555465273473,1,4,2.438269897053733,1.9402399999484667,Yes,21-24,0-7
1330,Female,Yes,No,No,Yes,Monthly,No,28.0,133.47922383928872,1,6,2.115477257546987,2.2219664996825155,No,25-28,0-7
1331,Female,Yes,No,Yes,Yes,Monthly,Yes,27.0,82.04860135827748,1,0,1.6128217744529414,1.8844677679334545,Yes,25-28,0-7
1332,Female,Yes,No,No,Yes,Monthly,Yes,26.0,108.02267522533114,1,1,1.2809527628161304,1.1176262970220696,Yes,25-28,0-7
1333,Female,Yes,Yes,Yes,Yes,Semi-Annually,No,24.0,43.18098241880384,6,1,2.252684306096711,2.359230814691504,No,21-24,0-7
1334,Male,No,Yes,No,Yes,Monthly,No,26.0,56.46000330688236,1,0,1.2892993972697313,0.0,Yes,25-28,0-7
1335,Male,Yes,No,No,Yes,Annually,Yes,32.0,22.67592407259881,11,5,2.3415450281414847,2.4617823576713067,No,29-32,0-7
1336,Female,Yes,Yes,No,Yes,Monthly,No,25.0,50.360424399145295,1,2,1.3701976888230627,0.6714501935487762,Yes,25-28,0-7
1337,Male,Yes,No,Yes,Yes,Annually,Yes,24.0,202.3905078749632,12,1,0.999179053486076,1.0470471419156595,No,21-24,0-7
1338,Female,Yes,Yes,Yes,Yes,Annually,No,28.0,92.3296349658507,11,11,1.7343710636820968,1.7992636606698589,No,25-28,8-15
1339,Male,No,No,No,Yes,Monthly,No,28.0,147.61538835637302,1,1,1.7834443126850048,1.711821646664273,No,25-28,0-7
1340,Male,Yes,Yes,No,Yes,Annually,Yes,34.0,24.9235608159502,5,3,3.791391402232589,3.8461698126981614,No,33-37,0-7
1341,Female,Yes,Yes,No,Yes,Monthly,No,24.0,56.12988028393494,1,1,1.6316493025791177,1.3685470676742413,Yes,21-24,0-7
1342,Male,Yes,Yes,Yes,Yes,Semi-Annually,Yes,26.0,190.51553699750983,5,2,0.299360683958805,0.2069645763020552,No,25-28,0-7
1343,Male,No,No,No,No,Monthly,No,29.0,151.1726494189597,1,9,1.322399611923085,1.2324568005137349,No,29-32,8-15
1344,Female,No,No,No,Yes,Semi-Annually,No,28.0,74.24523086047273,5,0,1.1371140169236709,1.5076633330329905,Yes,25-28,0-7
1345,Male,Yes,Yes,Yes,Yes,Annually,Yes,30.0,6.402727325230572,12,14,1.6931908189625131,1.7159355220321582,No,29-32,8-15
1346,Female,Yes,No,No,Yes,Monthly,No,30.0,187.76202415853268,1,8,1.866457195318383,1.8811984112466773,No,29-32,8-15
1347,Male,Yes,No,No,Yes,Semi-Annually,No,29.0,200.6328011297544,4,1,1.7030762149804708,0.2486033260019093,Yes,29-32,0-7
1348,Female,Yes,Yes,Yes,Yes,Annually,Yes,34.0,32.95087236932756,10,4,1.7643956549482886,1.7053050947673265,No,33-37,0-7
1349,Male,No,Yes,No,Yes,Monthly,No,29.0,5.799497736995917,1,6,2.282678161470629,2.4148924914399106,No,29-32,0-7
1350,Male,Yes,Yes,No,Yes,Monthly,No,29.0,207.1903616188124,1,0,1.912637693292316,0.9991354121077948,Yes,29-32,0-7
1351,Male,Yes,Yes,No,Yes,Monthly,No,25.0,98.55928692259192,1,1,1.1281795140679942,1.205676083749415,Yes,25-28,0-7
1352,Male,Yes,Yes,Yes,Yes,Annually,No,28.0,136.48767182991864,12,15,1.0524594717929907,1.1537764346309314,No,25-28,8-15
1353,Male,Yes,Yes,Yes,Yes,Annually,No,28.0,175.02468671208226,12,4,0.8108369050954536,0.7989884285781953,No,25-28,0-7
1354,Male,No,No,No,Yes,Monthly,No,28.0,3.3813882991414346,1,2,3.0137085470275267,3.0744322409610243,No,25-28,0-7
1355,Female,Yes,No,No,Yes,Semi-Annually,No,30.0,17.786402727324155,5,3,3.882433752089831,4.070843963839139,No,29-32,0-7
1356,Male,Yes,No,No,Yes,Monthly,Yes,33.0,93.18940556192791,1,3,1.1919684647019586,1.212531849939291,No,33-37,0-7
1357,Female,Yes,No,Yes,Yes,Annually,Yes,23.0,95.5203665816932,11,3,2.4930395563417664,2.356895736550834,No,21-24,0-7
1358,Male,No,Yes,No,Yes,Semi-Annually,No,31.0,71.35146549719806,5,2,2.934362372175965,2.9464538221107577,No,29-32,0-7
1359,Female,Yes,Yes,Yes,No,Annually,Yes,27.0,300.5049040654943,12,1,1.6222278204313247,1.8016727279236249,No,25-28,0-7
1360,Male,Yes,No,Yes,Yes,Monthly,No,29.0,170.63997186046066,1,1,1.094219629911001,0.2285169618726415,Yes,29-32,0-7
1361,Female,Yes,Yes,No,Yes,Monthly,Yes,29.0,98.69168738277293,1,2,2.648485792918436,2.6617503110722085,No,29-32,0-7
1362,Female,Yes,No,No,Yes,Monthly,Yes,29.0,264.60551415647086,1,0,2.355562612407676,2.3723301792604268,No,29-32,0-7
1363,Female,Yes,No,No,No,Annually,No,30.0,119.60823963295928,10,2,0.9339284250106769,1.0347108957519826,No,29-32,0-7
1364,Male,Yes,No,No,Yes,Monthly,No,31.0,99.77774270297712,1,4,0.9646100664470172,0.0,Yes,29-32,0-7
1365,Female,Yes,Yes,Yes,Yes,Annually,No,29.0,50.864460066893386,5,1,3.5275831972179663,3.47386131851435,No,29-32,0-7
1366,Male,No,Yes,Yes,Yes,Monthly,No,31.0,172.0382330635849,1,4,1.673403352263291,1.7866950086192193,No,29-32,0-7
1367,Male,Yes,No,No,No,Monthly,No,27.0,319.3403417635735,1,11,2.7540962159104816,2.8546881208423898,No,25-28,8-15
1368,Male,Yes,Yes,Yes,No,Annually,Yes,28.0,31.811859944212745,9,5,1.9719217451064184,2.005749328665288,No,25-28,0-7
1369,Male,Yes,No,No,Yes,Semi-Annually,No,28.0,57.2528816304749,6,3,1.6205673568214818,1.153160312771603,Yes,25-28,0-7
1370,Male,Yes,No,No,Yes,Monthly,No,30.0,121.93246759564612,1,3,3.058328371586472,3.124317721861334,No,29-32,0-7
1371,Female,Yes,No,No,Yes,Monthly,Yes,32.0,37.973099715111374,1,6,3.5186838024782783,3.55182104826952,No,29-32,0-7
1372,Female,Yes,Yes,Yes,Yes,Monthly,No,30.0,224.17364615416068,1,9,1.7593603511151106,1.8139427402412056,No,29-32,8-15
1373,Male,Yes,Yes,No,No,Semi-Annually,Yes,27.0,152.77553229268426,6,1,1.2643447328298767,0.0987948646177436,Yes,25-28,0-7
1374,Male,Yes,No,No,Yes,Annually,No,33.0,220.91491485296143,9,4,2.228304564888736,2.097989245108014,No,33-37,0-7
1375,Male,No,Yes,No,Yes,Semi-Annually,Yes,31.0,95.82755375133092,6,2,3.050218444922145,3.0039372379542617,No,29-32,0-7
1376,Male,No,Yes,Yes,Yes,Monthly,No,28.0,78.41966751193931,1,0,2.357895983730782,2.37422530456027,Yes,25-28,0-7
1377,Male,Yes,No,No,Yes,Monthly,Yes,29.0,92.46712137769568,1,3,1.5215659982028362,1.5398529921993496,No,29-32,0-7
1378,Male,Yes,Yes,Yes,Yes,Monthly,No,28.0,103.74754748031287,1,1,0.9810963815233852,0.0083846055171468,Yes,25-28,0-7
1379,Male,Yes,Yes,No,Yes,Monthly,No,28.0,235.662350698482,1,1,1.972279082935077,1.90152133963858,No,25-28,0-7
1380,Male,Yes,Yes,Yes,Yes,Monthly,No,28.0,155.81106315533128,1,7,0.925869475316346,0.792238906142966,No,25-28,0-7
1381,Male,Yes,No,No,Yes,Monthly,No,22.0,15.785804965464068,1,1,1.935779327576557,2.3348594669802942,Yes,21-24,0-7
1382,Male,No,No,No,Yes,Semi-Annually,Yes,25.0,2.8172002914492538,6,0,0.7141819155639031,1.1315588282223823,Yes,25-28,0-7
1383,Female,Yes,Yes,Yes,Yes,Annually,Yes,27.0,149.98807533015142,12,2,2.576993443595217,2.4814838958380414,No,25-28,0-7
1384,Male,Yes,Yes,Yes,Yes,Semi-Annually,Yes,28.0,73.55776110464136,5,1,0.446842307017864,0.6125947095864468,Yes,25-28,0-7
1385,Male,No,Yes,No,Yes,Monthly,No,34.0,118.41682965255583,1,1,1.3518501390128217,1.1885823360398224,No,33-37,0-7
1386,Female,Yes,Yes,Yes,Yes,Annually,Yes,29.0,44.36487322667488,12,4,2.3573677197849183,2.369013947618352,No,29-32,0-7
1387,Male,No,No,No,Yes,Monthly,No,34.0,153.523992914519,1,4,1.792638871597583,1.8140205987130675,No,33-37,0-7
1388,Male,No,No,No,Yes,Monthly,No,28.0,44.59503862730247,1,0,1.884653944640266,1.3684804597652924,Yes,25-28,0-7
1389,Female,Yes,No,No,Yes,Monthly,No,31.0,124.35722636708373,1,4,1.9468578830333827,1.9954781065921432,No,29-32,0-7
1390,Male,Yes,Yes,Yes,Yes,Annually,Yes,34.0,379.4852073092612,9,8,1.7809871534784851,1.8376335086299875,No,33-37,8-15
1391,Male,Yes,Yes,Yes,Yes,Annually,Yes,32.0,90.7441807784138,12,5,1.927348853410933,1.962429125546444,No,29-32,0-7
1392,Male,Yes,No,No,Yes,Monthly,No,26.0,41.86525647239372,1,6,1.6863580936329363,1.5445139244344208,No,25-28,0-7
1393,Female,Yes,No,No,Yes,Monthly,Yes,21.0,119.73492162734576,1,1,1.9143770956145096,1.0172175972028907,Yes,,0-7
1394,Male,Yes,Yes,No,Yes,Monthly,No,27.0,21.027100988181832,1,0,3.1435791520884915,3.2375473331698763,No,25-28,0-7
1395,Female,Yes,Yes,No,Yes,Annually,Yes,32.0,103.53931006060895,12,3,1.223021105999585,1.1870408213096968,No,29-32,0-7
1396,Male,Yes,No,No,Yes,Monthly,No,33.0,65.66626221197033,1,7,1.2716354221123145,1.2334386457493869,No,33-37,0-7
1397,Female,No,No,No,No,Monthly,No,33.0,152.13022779038675,1,1,1.2825255927695745,1.3396836195117363,No,33-37,0-7
1398,Male,Yes,Yes,Yes,Yes,Monthly,No,23.0,96.70025024374404,1,0,1.0685436065067857,0.9362603927867736,Yes,21-24,0-7
1399,Female,No,Yes,No,Yes,Monthly,No,28.0,154.01998484356017,1,2,1.3338984948399022,1.31776651342082,No,25-28,0-7
1400,Male,Yes,No,No,Yes,Semi-Annually,Yes,31.0,462.1786601056556,5,0,2.504586218977098,2.453484480003659,No,29-32,0-7
1401,Female,Yes,Yes,Yes,Yes,Monthly,Yes,32.0,112.58112724088367,1,0,0.949275342141274,0.9644009664745952,No,29-32,0-7
1402,Female,Yes,No,No,Yes,Monthly,No,25.0,96.99484972402811,1,1,1.5255334871447377,2.126956860320827,Yes,25-28,0-7
1403,Female,Yes,Yes,Yes,Yes,Monthly,Yes,32.0,132.20779557269483,1,3,3.383633097032904,3.508655538725852,No,29-32,0-7
1404,Female,Yes,Yes,Yes,Yes,Monthly,Yes,25.0,81.31469422643141,1,0,1.1271996598374407,0.3463260302673745,Yes,25-28,0-7
1405,Female,Yes,Yes,Yes,Yes,Monthly,No,32.0,231.8542461263285,1,19,1.068484579502376,1.033211573544227,No,29-32,16-23
1406,Male,Yes,No,No,Yes,Monthly,Yes,34.0,150.8324262019587,1,8,1.119397024967438,1.145269946779817,No,33-37,8-15
1407,Female,Yes,No,No,Yes,Monthly,Yes,29.0,163.4545878983094,1,2,2.3666604229570223,2.3813800547708834,No,29-32,0-7
1408,Female,Yes,Yes,No,Yes,Monthly,No,23.0,190.76800426983863,1,1,0.8165620723102192,1.5018735268938317,Yes,21-24,0-7
1409,Male,Yes,No,No,Yes,Monthly,No,30.0,7.353429465311265,1,2,0.4131476529132532,0.4169767146633352,No,29-32,0-7
1410,Male,Yes,No,No,Yes,Monthly,No,27.0,34.715962256917265,1,1,1.1826039349752815,1.7627918889033325,Yes,25-28,0-7
1411,Female,Yes,Yes,No,Yes,Monthly,No,27.0,193.3218498974209,1,4,2.159629528729329,1.5776714448691511,Yes,25-28,0-7
1412,Female,No,Yes,No,Yes,Annually,No,32.0,22.752014072659662,11,8,1.68265735111557,1.6812756255585943,No,29-32,8-15
1413,Female,Yes,Yes,Yes,Yes,Monthly,No,23.0,154.15235908972318,1,0,1.0940444405060197,0.0,Yes,21-24,0-7
1414,Male,Yes,No,No,Yes,Monthly,No,24.0,51.45037755255,1,1,1.5484606910519547,0.3458019184809942,Yes,21-24,0-7
1415,Male,No,Yes,Yes,Yes,Monthly,Yes,31.0,352.56901686494245,1,4,1.006191830900922,0.8609900558839125,No,29-32,0-7
1416,Female,Yes,No,No,Yes,Monthly,Yes,28.0,157.8094340672059,1,1,1.5502119424750116,1.5650817385124731,Yes,25-28,0-7
1417,Female,Yes,Yes,Yes,Yes,Monthly,No,32.0,80.27629458173939,1,12,3.159762171057892,3.13566203916953,No,29-32,8-15
1418,Female,Yes,No,No,Yes,Monthly,No,31.0,117.94858799940502,1,4,3.2368789584813045,3.265284907408725,No,29-32,0-7
1419,Male,Yes,Yes,Yes,Yes,Monthly,Yes,32.0,47.51779661157556,1,2,1.8624916871177124,1.886360946802769,No,29-32,0-7
1420,Female,Yes,No,Yes,Yes,Annually,Yes,30.0,339.5946576138612,11,2,2.0882211272317783,2.118279032338692,No,29-32,0-7
1421,Male,No,Yes,No,Yes,Annually,Yes,35.0,49.99670181172762,12,12,2.842066018771406,2.8540013444979366,No,33-37,8-15
1422,Female,Yes,Yes,Yes,Yes,Annually,No,33.0,114.15861988948792,12,3,1.9884533929314407,1.9457317680054864,No,33-37,0-7
1423,Male,Yes,No,No,Yes,Monthly,Yes,29.0,107.46211869511984,1,5,1.923753445596436,1.9731801985824025,No,29-32,0-7
1424,Male,Yes,Yes,No,Yes,Monthly,No,21.0,112.03442891835932,1,12,2.7471102509669825,2.820657084665372,No,,8-15
1425,Male,Yes,No,No,Yes,Monthly,No,33.0,34.96055739883856,1,4,1.885470058667374,1.79001157120151,No,33-37,0-7
1426,Male,Yes,No,No,Yes,Semi-Annually,Yes,37.0,148.5270468492099,6,17,1.1291232504901556,1.070852949213223,No,33-37,16-23
1427,Male,Yes,Yes,No,Yes,Annually,Yes,31.0,72.86863640396692,11,2,2.0475702209661955,2.132327156818884,No,29-32,0-7
1428,Female,Yes,No,Yes,Yes,Monthly,Yes,26.0,113.22350644456544,1,3,1.1816756001098878,1.1125009996554156,No,25-28,0-7
1429,Female,Yes,No,No,Yes,Monthly,Yes,32.0,288.57660169615406,1,2,1.9547980289874125,1.9319656873710545,No,29-32,0-7
1430,Male,Yes,Yes,No,Yes,Annually,No,31.0,45.26092625356871,11,16,3.3496518316836856,3.128861580710942,No,29-32,16-23
1431,Male,Yes,Yes,No,Yes,Monthly,No,22.0,138.3032826067853,1,0,0.2258093674572508,0.1687583404094472,Yes,21-24,0-7
1432,Female,No,No,No,Yes,Monthly,No,32.0,160.77461589520834,1,0,0.6682787264515048,0.0,Yes,29-32,0-7
1433,Female,No,Yes,No,Yes,Annually,Yes,29.0,72.74315599892408,12,9,0.6005088918914421,0.4579390708872271,No,29-32,8-15
1434,Male,No,Yes,No,No,Semi-Annually,No,30.0,55.783895023172725,5,1,1.6229651216584997,1.6244176570755302,Yes,29-32,0-7
1435,Female,Yes,Yes,Yes,Yes,Semi-Annually,No,28.0,282.08959967116243,6,4,3.198532270247835,3.0962742976478816,No,25-28,0-7
1436,Female,Yes,No,No,Yes,Monthly,Yes,30.0,200.7199189978532,1,2,2.2460211125849847,2.227053558688,No,29-32,0-7
1437,Female,Yes,No,Yes,Yes,Annually,Yes,28.0,400.98880225289565,12,3,0.6117269236885323,0.7302545115146566,No,25-28,0-7
1438,Male,Yes,Yes,Yes,Yes,Semi-Annually,No,28.0,89.81008223999821,6,0,0.0630147529820188,0.0,Yes,25-28,0-7
1439,Female,Yes,Yes,No,Yes,Monthly,No,30.0,214.65902857075815,1,3,2.0936520011676496,2.097294528385442,No,29-32,0-7
1440,Female,Yes,No,No,Yes,Monthly,No,29.0,64.7900234273916,1,0,1.9424721237931568,1.6896501207972503,Yes,29-32,0-7
1441,Male,Yes,Yes,Yes,Yes,Semi-Annually,Yes,30.0,147.57797315436466,6,3,2.0571333809315733,2.122972800956189,No,29-32,0-7
1442,Female,Yes,Yes,No,Yes,Annually,No,32.0,184.5307531343028,11,3,2.336441008794836,2.162143799748113,No,29-32,0-7
1443,Female,Yes,No,No,Yes,Monthly,No,33.0,95.65128494211822,1,2,0.8355862791190403,1.0846237868340878,Yes,33-37,0-7
1444,Female,Yes,No,No,Yes,Semi-Annually,Yes,26.0,83.74832289514828,6,6,0.6867473252996119,0.5362489816666091,No,25-28,0-7
1445,Female,Yes,Yes,Yes,Yes,Semi-Annually,Yes,32.0,48.69695837364488,3,4,1.2316610050432462,1.3641375953079975,No,29-32,0-7
1446,Male,Yes,No,No,Yes,Monthly,Yes,33.0,181.61989599281927,1,4,1.9697228812320704,2.2884954205794417,No,33-37,0-7
1447,Male,Yes,Yes,No,Yes,Annually,Yes,30.0,149.65743420722077,12,2,2.362006066030771,2.3781232045807905,No,29-32,0-7
1448,Female,Yes,Yes,No,Yes,Annually,No,28.0,217.9396397579041,12,3,0.6981219041984472,0.8044645742784738,No,25-28,0-7
1449,Male,Yes,Yes,Yes,Yes,Annually,Yes,33.0,56.24066762008796,4,7,0.9708362678465146,0.9800362055297503,No,33-37,0-7
1450,Male,Yes,Yes,Yes,Yes,Annually,Yes,31.0,326.3674220283018,8,4,3.3744536503417537,3.393701402655645,No,29-32,0-7
1451,Male,Yes,No,No,No,Semi-Annually,Yes,28.0,117.79614421056137,6,8,1.7706217517479363,1.6178387290684313,No,25-28,8-15
1452,Female,Yes,No,No,Yes,Semi-Annually,No,31.0,39.61097604336089,6,3,3.7612654175761695,3.753584241149051,No,29-32,0-7
1453,Female,Yes,Yes,Yes,Yes,Semi-Annually,No,34.0,214.3399036316113,6,10,1.179269076650706,1.0623883265467005,No,33-37,8-15
1454,Male,Yes,No,No,Yes,Annually,Yes,27.0,325.2728594136971,12,4,1.5025238673048351,1.6521025218632477,No,25-28,0-7
1455,Male,Yes,Yes,Yes,No,Annually,Yes,31.0,71.40895911162991,12,7,2.8282375288428074,2.9989398015426345,No,29-32,0-7
1456,Male,Yes,No,No,Yes,Semi-Annually,No,32.0,178.35223790160316,6,7,0.1264359750336461,0.2251293435719645,No,29-32,0-7
1457,Female,Yes,Yes,No,Yes,Annually,Yes,32.0,220.5323539504033,11,8,1.6151527981562743,1.7607716718920636,No,29-32,8-15
1458,Male,Yes,No,No,No,Monthly,No,25.0,76.1906156000988,1,2,1.940429066556412,1.196067285243264,Yes,25-28,0-7
1459,Male,Yes,No,No,Yes,Monthly,Yes,25.0,38.84128614258303,1,4,0.4331884832269435,0.2712371405490605,No,25-28,0-7
1460,Female,Yes,Yes,Yes,Yes,Monthly,No,28.0,17.620550976551954,1,1,1.4739005767376383,0.7451642934018606,Yes,25-28,0-7
